DATE,SUSPECTED_CRIME_DESCRIPTION,SUSPECT_ARRESTED_FLAG,SUMMONS_ISSUED_FLAG,FRISKED_FLAG,SEARCHED_FLAG,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,PRECINCT,STOP_LOCATION_X,STOP_LOCATION_Y
2018-01-19,2,1,0,1,0,14,1,1,32,1000452,235584
2018-01-19,11,1,0,0,1,18,1,4,32,1001296,238203
2018-01-19,11,1,0,0,1,17,1,2,32,1001296,238203
2018-01-19,1,0,0,1,0,27,1,4,34,1002584,248715
2018-01-19,1,1,0,1,1,35,1,2,40,1005518,233495
2018-01-19,11,1,0,0,1,26,1,2,40,1008051,235503
2018-01-19,11,1,0,0,1,22,1,2,40,1008051,235503
2018-01-19,11,1,0,0,1,29,1,2,40,1008051,235503
2018-01-19,6,1,0,1,1,19,1,2,42,1012736,246374
2018-01-19,2,0,0,1,0,20,1,1,46,1008685,248472
2018-01-19,14,1,0,0,1,40,1,1,67,1004989,175848
2018-01-19,5,1,0,0,1,25,1,2,68,981301,166662
2018-01-19,6,0,0,1,0,50,3,1,71,1000971,179765
2018-01-19,1,1,0,1,0,37,1,2,72,983024,177659
2018-01-19,1,1,0,1,1,28,1,1,79,998741,189953
2018-01-19,11,1,0,1,1,66,1,1,84,989130,194215
2018-01-19,11,1,0,1,1,26,1,1,90,995795,197127
2018-01-19,3,1,0,1,1,24,1,1,101,1050519,157763
2018-01-19,1,0,0,1,0,42,1,1,101,1049001,158401
2018-01-19,2,0,0,1,0,0,1,1,103,1038842,194234
2018-01-19,2,0,0,1,0,0,1,1,103,1038842,194234
2018-01-19,2,0,0,1,0,0,1,1,103,1038842,194234
2018-01-19,9,1,0,1,0,40,1,2,108,1006508,206527
2018-01-19,11,1,0,1,1,18,1,1,115,1018262,219115
2018-01-19,11,1,0,1,1,18,1,5,115,1018262,219115
2018-01-20,2,0,0,1,0,19,1,2,13,989752,209484
2018-01-20,2,0,0,0,0,27,1,2,20,992209,225348
2018-01-20,1,0,0,1,0,32,1,1,23,1000501,228987
2018-01-20,11,0,0,0,0,15,1,1,25,1001385,232768
2018-01-20,11,0,0,0,0,15,2,1,25,1001385,232768
2018-01-20,11,1,0,0,1,16,1,1,32,1001983,240195
2018-01-20,10,0,0,0,0,87,1,4,33,1002035,247163
2018-01-20,15,0,0,1,0,28,1,2,34,1004500,250318
2018-01-20,2,1,0,0,1,15,1,1,40,1010939,237157
2018-01-20,2,0,0,0,0,16,1,2,40,1010939,237157
2018-01-20,1,0,0,1,0,26,1,1,42,1012225,241629
2018-01-20,1,0,0,1,0,25,1,1,42,1012225,241629
2018-01-20,1,0,0,1,1,21,2,1,42,1012225,241629
2018-01-20,1,0,0,1,0,19,1,4,43,1018857,241472
2018-01-20,1,0,0,1,0,19,1,1,44,1007579,241875
2018-01-20,1,1,0,1,1,18,1,1,44,1007579,241875
2018-01-20,1,1,0,1,1,42,1,2,48,1016713,245184
2018-01-20,1,0,0,1,0,28,1,1,48,1016713,245184
2018-01-20,1,0,0,1,0,46,1,1,48,1016713,245184
2018-01-20,1,0,0,1,0,28,1,1,48,1016713,245184
2018-01-20,5,1,0,1,0,39,2,2,52,1017478,256069
2018-01-20,5,1,0,0,1,23,1,1,61,993592,158778
2018-01-20,1,0,0,1,0,18,1,1,61,995125,155528
2018-01-20,14,1,0,1,1,17,1,2,62,991261,158847
2018-01-20,14,1,0,1,1,18,1,4,62,991261,158847
2018-01-20,14,1,0,1,1,16,1,2,62,991261,158847
2018-01-20,3,0,0,0,0,37,2,1,63,1004550,164785
2018-01-20,3,1,0,0,0,0,1,1,63,1004550,164785
2018-01-20,1,1,0,1,1,46,1,1,67,1003842,176803
2018-01-20,3,0,0,1,0,33,1,1,67,1002950,174364
2018-01-20,3,0,0,1,0,34,1,4,67,1002950,174364
2018-01-20,2,0,0,1,0,20,1,1,71,1001029,182760
2018-01-20,5,0,0,1,1,50,1,2,72,978786,172306
2018-01-20,1,0,0,1,0,0,1,1,73,1009362,181503
2018-01-20,1,0,0,1,0,31,1,1,73,1010249,183034
2018-01-20,15,0,0,1,0,29,2,1,75,1020486,181650
2018-01-20,15,0,0,1,0,29,1,1,75,1020486,181650
2018-01-20,15,0,0,1,0,0,1,1,75,1020486,181650
2018-01-20,1,0,0,1,0,19,1,1,79,999003,193546
2018-01-20,1,0,0,1,0,20,1,1,79,999123,192745
2018-01-20,1,1,0,1,1,19,1,1,79,1000809,189451
2018-01-20,16,0,0,1,0,0,1,2,94,1000004,200692
2018-01-20,3,0,0,0,0,50,1,2,107,1035298,195865
2018-01-20,1,0,0,1,0,23,1,5,113,1043331,188605
2018-01-20,6,0,0,0,0,37,1,1,115,1020968,215261
2018-01-20,6,0,0,0,1,0,1,2,115,1020968,215261
2018-01-20,5,0,0,0,0,15,1,1,120,952460,170558
2018-01-21,3,0,0,1,0,18,1,1,13,986553,207131
2018-01-21,10,1,0,1,0,19,2,1,13,986553,207131
2018-01-21,3,0,0,1,0,23,1,1,18,989967,215369
2018-01-21,3,0,0,1,0,35,1,1,18,989967,215369
2018-01-21,11,1,0,1,1,21,1,1,26,995612,236117
2018-01-21,1,0,0,1,0,51,1,3,28,997413,230685
2018-01-21,7,0,0,0,0,21,1,4,30,997308,239183
2018-01-21,1,1,0,1,1,32,1,2,33,1001920,246032
2018-01-21,11,1,0,1,1,51,1,1,40,1004980,234079
2018-01-21,11,1,0,1,1,44,2,2,40,1006696,233124
2018-01-21,1,0,0,1,0,45,1,1,43,1019170,239510
2018-01-21,3,1,0,0,0,25,1,1,45,1032425,239574
2018-01-21,1,0,0,1,0,25,1,2,46,1012173,250686
2018-01-21,1,0,0,1,0,20,1,1,46,1012173,250686
2018-01-21,1,0,0,1,1,40,1,3,46,1012173,250686
2018-01-21,12,1,0,0,0,30,2,1,48,1017059,247588
2018-01-21,1,0,0,0,0,21,1,1,60,989472,148971
2018-01-21,1,0,0,0,0,28,1,1,60,989472,148971
2018-01-21,11,1,0,0,0,32,2,3,61,1001727,156548
2018-01-21,1,1,0,1,1,31,1,4,67,1004762,181147
2018-01-21,10,0,1,1,0,26,1,5,70,992142,168799
2018-01-21,10,0,0,1,0,18,1,5,70,992142,168799
2018-01-21,10,0,0,1,0,27,1,5,70,992142,168799
2018-01-21,1,0,0,1,0,21,1,2,73,1010249,183034
2018-01-21,1,1,0,0,1,18,1,1,73,1009450,178286
2018-01-21,3,1,0,0,1,21,1,3,76,985385,190077
2018-01-21,3,1,0,0,1,23,1,3,76,985385,190077
2018-01-21,17,0,0,1,1,28,1,2,83,1003289,193373
2018-01-21,1,0,0,1,0,15,1,1,101,1050159,157320
2018-01-21,2,0,0,1,0,24,1,1,105,1048634,179903
2018-01-21,2,1,0,1,1,21,1,1,105,1048305,180441
2018-01-21,12,0,0,0,0,18,1,3,108,1007006,211279
2018-01-21,12,0,0,0,0,17,1,3,108,1007006,211279
2018-01-21,3,0,0,1,0,22,1,1,113,1050232,190441
2018-01-21,3,0,0,1,0,30,1,1,113,1050232,190441
2018-01-22,5,0,0,0,0,31,1,3,5,986091,201253
2018-01-22,1,1,0,1,1,61,3,5,17,993063,216978
2018-01-22,9,0,1,1,0,28,1,3,25,1001056,230360
2018-01-22,8,0,0,1,1,33,1,1,32,1000472,237474
2018-01-22,7,0,0,0,0,48,1,3,40,1003550,235576
2018-01-22,1,0,0,1,1,16,1,2,40,1005807,237596
2018-01-22,1,0,0,1,0,15,1,2,40,1005807,237596
2018-01-22,1,0,0,1,0,15,1,2,40,1005807,237596
2018-01-22,3,1,0,1,1,34,1,2,44,1009205,247092
2018-01-22,10,1,0,1,1,41,1,2,46,1013881,252697
2018-01-22,3,1,0,1,0,25,1,3,48,1016213,250489
2018-01-22,3,1,0,1,0,27,1,3,48,1016213,250489
2018-01-22,3,1,0,1,0,22,1,3,48,1016213,250489
2018-01-22,2,0,0,0,0,35,1,1,63,1004799,162576
2018-01-22,11,1,0,1,1,15,1,1,70,994899,177319
2018-01-22,3,1,0,0,0,59,2,1,70,995585,176873
2018-01-22,2,0,0,0,0,18,1,1,75,1015993,186914
2018-01-22,2,0,0,0,0,22,1,1,75,1015993,186914
2018-01-22,2,0,0,0,0,25,1,2,76,984896,186539
2018-01-22,2,0,0,0,0,25,1,2,76,984896,186539
2018-01-22,3,0,0,0,0,24,1,1,77,1005652,185062
2018-01-22,2,1,0,1,1,16,1,1,78,992334,187610
2018-01-22,2,1,0,1,1,15,1,1,78,992334,187610
2018-01-22,6,1,0,1,0,40,1,2,79,997463,189483
2018-01-22,6,1,0,0,0,55,1,1,84,987943,195312
2018-01-22,6,1,0,0,0,57,1,1,84,987943,195312
2018-01-22,3,0,0,1,1,50,1,1,100,1035952,153220
2018-01-22,1,0,0,1,0,25,1,1,103,1039125,192380
2018-01-22,1,0,0,1,0,25,2,1,103,1039125,192380
2018-01-22,1,0,0,1,0,25,1,1,103,1039125,192380
2018-01-22,5,0,0,0,0,56,2,1,103,1044156,195583
2018-01-22,1,1,0,1,1,35,1,1,103,1040931,196261
2018-01-22,12,0,0,0,0,30,1,2,103,1040968,197304
2018-01-22,2,0,0,0,0,49,1,5,109,1033879,215080
2018-01-22,2,0,0,1,0,23,1,5,109,1033722,214948
2018-01-22,2,0,0,1,0,20,1,1,120,961989,166772
2018-01-22,2,0,0,0,0,20,2,1,120,961989,166772
2018-01-22,6,0,0,0,0,24,1,1,123,923834,138505
2018-01-22,6,0,0,0,0,21,1,3,123,923834,138505
2018-01-23,2,1,0,1,1,18,1,2,6,981872,209080
2018-01-23,2,1,0,1,0,19,1,1,6,981872,209080
2018-01-23,8,0,0,0,0,23,1,4,7,987521,201066
2018-01-23,15,0,0,0,0,16,1,2,23,1001606,228329
2018-01-23,15,0,0,0,0,16,1,2,23,1001606,228329
2018-01-23,15,0,0,0,0,16,1,2,23,1001606,228329
2018-01-23,3,1,0,1,0,17,1,2,23,999432,228478
2018-01-23,3,1,0,1,0,17,1,4,23,999432,228478
2018-01-23,3,1,0,1,0,16,1,2,23,999432,228478
2018-01-23,3,1,0,1,1,19,1,4,23,999432,228478
2018-01-23,1,0,0,1,0,28,1,2,25,1000550,230489
2018-01-23,16,1,0,1,0,35,1,2,28,997212,230793
2018-01-23,5,0,0,0,0,47,1,2,28,1000370,233327
2018-01-23,1,0,0,1,1,27,1,4,42,1011718,242147
2018-01-23,2,1,0,1,0,23,1,1,42,1009099,242125
2018-01-23,1,0,0,1,0,26,1,1,43,1018323,243096
2018-01-23,2,0,0,1,0,22,1,4,48,1013731,248234
2018-01-23,3,1,0,1,1,29,1,1,48,1013716,247294
2018-01-23,2,1,0,1,1,15,1,2,49,1022482,251894
2018-01-23,3,1,0,1,0,17,1,4,52,1016496,257702
2018-01-23,9,1,0,1,1,15,1,1,62,984401,157875
2018-01-23,1,0,0,1,0,16,1,1,67,1000136,173772
2018-01-23,2,0,0,1,0,16,1,1,67,1003594,176452
2018-01-23,2,0,0,0,0,17,2,1,67,1003594,176452
2018-01-23,2,0,0,1,0,15,1,1,67,1003594,176452
2018-01-23,2,0,0,1,0,14,1,1,67,1003594,176452
2018-01-23,2,0,0,1,0,15,1,1,67,1003594,176452
2018-01-23,2,0,0,0,0,16,1,1,71,997935,182677
2018-01-23,2,0,0,0,0,17,1,1,71,997935,182677
2018-01-23,2,0,0,0,0,16,2,1,71,997935,182677
2018-01-23,2,0,0,0,0,17,1,1,71,997935,182677
2018-01-23,2,0,0,0,0,18,1,1,71,997935,182677
2018-01-23,8,0,0,0,0,20,1,1,73,1008982,186003
2018-01-23,1,0,0,1,0,15,1,1,73,1006419,182865
2018-01-23,8,1,0,1,1,17,1,1,73,1008360,183865
2018-01-23,8,1,0,1,1,18,1,1,73,1008343,183887
2018-01-23,1,0,0,1,0,17,1,2,73,1006419,182865
2018-01-23,1,0,0,1,0,19,1,1,73,1006419,182865
2018-01-23,3,1,0,1,0,53,1,1,77,1003526,182936
2018-01-23,7,0,0,0,1,0,1,3,78,988172,186184
2018-01-23,6,0,0,0,0,37,1,2,83,1006737,190358
2018-01-23,6,0,0,0,0,26,1,2,83,1006737,190358
2018-01-23,1,0,0,1,1,19,1,1,103,1041604,191307
2018-01-23,1,0,0,1,1,42,1,4,103,1052530,196867
2018-01-23,9,0,0,0,0,30,1,1,103,1039318,192206
2018-01-23,6,0,0,1,0,16,1,3,111,1042138,213420
2018-01-23,1,0,0,1,0,23,1,1,114,998752,214731
2018-01-24,3,0,0,0,0,26,1,1,1,982658,197093
2018-01-24,1,1,0,1,1,31,1,5,13,986553,207131
2018-01-24,3,0,0,0,0,46,1,1,13,986553,207131
2018-01-24,2,1,0,1,0,44,1,2,18,986960,215540
2018-01-24,6,1,0,1,1,22,1,1,25,1002413,232800
2018-01-24,6,0,0,1,0,0,1,1,25,1002413,232800
2018-01-24,8,0,0,0,0,62,1,1,28,999090,233718
2018-01-24,11,1,0,0,1,54,1,1,28,998679,230867
2018-01-24,5,0,0,1,0,38,1,1,32,1000600,237702
2018-01-24,11,1,0,0,1,48,2,1,40,1005796,234876
2018-01-24,1,1,0,1,1,34,1,1,42,1009346,239125
2018-01-24,1,0,1,1,1,22,1,1,42,1009346,239125
2018-01-24,1,0,0,1,0,31,1,1,42,1009346,239125
2018-01-24,3,0,0,0,0,46,1,4,47,1026037,261676
2018-01-24,2,0,0,1,0,23,1,1,49,1022114,254641
2018-01-24,2,0,0,1,0,27,1,1,49,1022114,254641
2018-01-24,9,0,0,1,1,19,1,2,52,1014647,253571
2018-01-24,5,0,0,0,0,18,1,1,52,1016381,255218
2018-01-24,11,1,0,0,1,55,1,1,60,987914,148708
2018-01-24,2,0,0,1,0,17,1,3,61,999965,157185
2018-01-24,12,0,0,0,0,15,1,4,63,1004748,162639
2018-01-24,12,0,0,0,0,15,1,1,63,1004748,162639
2018-01-24,12,0,0,0,0,15,1,2,63,1004748,162639
2018-01-24,15,0,0,1,0,44,1,1,69,1013358,172471
2018-01-24,23,1,0,1,1,23,1,1,69,1009342,169619
2018-01-24,23,1,0,1,1,19,1,1,69,1009342,169619
2018-01-24,23,0,0,0,0,0,1,1,69,1009342,169619
2018-01-24,3,1,0,1,0,32,1,1,73,1007379,185230
2018-01-24,15,0,1,0,1,18,1,2,73,1010964,185370
2018-01-24,1,0,0,1,0,21,1,1,75,1014715,180890
2018-01-24,1,0,1,1,0,25,1,1,77,1003195,186132
2018-01-24,1,0,0,1,0,16,2,1,77,993804,184602
2018-01-24,5,0,0,1,0,32,1,2,83,1000402,194541
2018-01-24,5,1,0,1,0,46,1,2,90,998613,196806
2018-01-24,7,0,0,1,0,56,1,3,100,1033939,152042
2018-01-24,5,1,0,1,0,49,1,1,100,1040901,154686
2018-01-24,1,0,1,1,0,35,1,1,103,1042863,197100
2018-01-24,2,1,0,1,1,18,1,1,109,1033179,214166
2018-01-24,2,1,0,1,1,16,1,1,109,1033179,214166
2018-01-24,2,1,0,1,1,18,1,1,109,1033179,214166
2018-01-24,2,0,0,1,0,28,1,3,109,1025323,226992
2018-01-24,2,0,0,0,0,17,1,2,109,1026659,228120
2018-01-24,1,0,0,1,0,31,1,1,113,1053215,192476
2018-01-24,8,0,0,1,0,53,1,1,113,1043652,190369
2018-01-24,6,0,0,0,0,26,1,3,114,1002765,215516
2018-01-25,1,1,0,1,1,45,1,2,13,986553,207131
2018-01-25,8,0,0,0,0,19,1,1,13,985197,208051
2018-01-25,5,1,0,0,0,36,1,1,20,990133,224390
2018-01-25,6,1,0,0,0,59,1,4,20,991374,224773
2018-01-25,1,1,0,1,1,24,1,4,28,996020,232239
2018-01-25,1,0,0,1,1,30,1,1,28,996020,232239
2018-01-25,1,1,0,1,1,25,1,1,28,996020,232239
2018-01-25,1,1,0,1,1,24,1,2,28,997724,232518
2018-01-25,1,0,0,1,0,54,1,2,34,1001995,248991
2018-01-25,1,0,0,1,0,24,1,2,40,1006901,236034
2018-01-25,9,0,0,1,0,39,1,2,43,1021524,239265
2018-01-25,9,0,0,0,0,51,1,5,48,1014672,250512
2018-01-25,7,0,0,1,0,19,1,4,48,1014013,248246
2018-01-25,6,1,0,1,1,24,1,2,50,1009799,259428
2018-01-25,2,0,0,1,1,18,1,2,61,996903,159257
2018-01-25,5,0,0,0,0,18,2,3,63,1003239,167513
2018-01-25,1,0,0,1,0,35,1,1,75,1015993,179249
2018-01-25,6,1,0,0,1,23,1,1,76,986987,188147
2018-01-25,1,1,0,1,1,21,1,1,77,1004127,182891
2018-01-25,8,0,0,0,0,38,2,1,84,988977,190553
2018-01-25,6,1,0,0,1,42,1,1,84,988041,191045
2018-01-25,2,0,0,0,0,50,1,2,109,1028546,225475
2018-01-25,15,0,0,0,0,46,1,2,111,1047259,216525
2018-01-25,15,0,1,1,1,27,1,1,114,1010149,216948
2018-01-25,3,1,0,0,1,42,2,1,122,954947,146325
2018-01-26,2,1,0,1,1,33,1,3,6,985983,204874
2018-01-26,20,0,0,0,0,33,1,3,13,986553,207131
2018-01-26,5,0,0,0,0,30,1,1,24,993511,228617
2018-01-26,6,1,0,1,1,32,1,1,24,992527,229642
2018-01-26,2,1,0,1,1,26,1,8,43,1020219,239110
2018-01-26,1,0,0,0,1,37,1,2,43,1021185,244710
2018-01-26,13,1,0,1,0,47,1,4,44,1006942,244864
2018-01-26,16,1,0,1,1,19,1,2,46,1011242,251634
2018-01-26,6,1,0,1,1,39,1,1,46,1011717,251948
2018-01-26,1,0,0,1,0,41,1,2,47,1024272,264882
2018-01-26,6,0,0,0,0,20,1,1,48,1015592,245489
2018-01-26,12,0,0,1,0,16,1,1,48,1015295,245719
2018-01-26,2,1,0,1,1,24,2,1,67,1004156,176904
2018-01-26,2,0,0,1,0,49,1,1,67,1002980,174002
2018-01-26,10,0,0,1,1,30,1,1,75,1015033,185233
2018-01-26,1,0,0,0,0,0,1,1,75,1013860,179470
2018-01-26,5,0,0,1,1,53,1,1,75,1021190,177273
2018-01-26,2,0,0,1,0,25,1,1,75,1019779,185370
2018-01-26,2,0,0,1,0,0,1,1,75,1019779,185370
2018-01-26,2,0,0,1,0,43,1,1,75,1020423,183378
2018-01-26,2,0,0,1,0,24,1,1,77,1001460,184396
2018-01-26,5,1,0,1,1,39,1,5,78,991818,186117
2018-01-26,5,0,0,0,0,49,1,1,84,986589,190451
2018-01-26,6,0,0,1,0,36,1,4,84,988875,191992
2018-01-26,5,0,0,0,0,22,1,1,84,989563,190211
2018-01-26,5,0,0,0,0,28,1,1,84,989563,190211
2018-01-26,2,1,0,1,1,15,1,1,101,1052878,159521
2018-01-26,2,1,0,1,1,15,1,1,101,1052878,159521
2018-01-26,1,0,0,1,1,18,1,1,103,1052227,199385
2018-01-26,2,1,0,1,1,29,1,5,106,1036709,185443
2018-01-26,10,1,0,1,1,36,1,3,108,997097,210380
2018-01-26,8,1,0,1,1,15,1,1,114,1002620,220905
2018-01-27,2,0,0,0,1,41,1,2,1,983058,196961
2018-01-27,3,0,0,1,0,16,1,1,19,997615,222681
2018-01-27,3,1,0,1,0,16,1,1,19,997615,222681
2018-01-27,3,1,0,1,0,15,1,1,19,997615,222681
2018-01-27,11,1,0,0,1,55,1,4,28,998753,230414
2018-01-27,5,0,0,1,1,47,2,1,28,999377,233632
2018-01-27,5,0,0,1,0,16,1,4,40,1010157,236279
2018-01-27,1,0,0,1,1,22,1,4,40,1008991,237755
2018-01-27,6,0,0,0,0,15,1,1,43,1020861,239989
2018-01-27,6,0,0,0,0,15,1,1,43,1020861,239989
2018-01-27,1,0,0,1,0,29,1,1,44,1004489,237844
2018-01-27,2,1,0,1,1,50,1,1,46,1011253,250409
2018-01-27,2,0,0,1,0,18,1,4,46,1013310,252288
2018-01-27,2,0,0,1,0,19,1,2,46,1013310,252288
2018-01-27,2,0,0,1,0,27,1,4,46,1013310,252288
2018-01-27,7,0,1,1,1,55,1,4,46,1006999,249316
2018-01-27,7,0,0,1,0,60,1,1,46,1006999,249316
2018-01-27,5,0,0,0,0,61,1,1,48,1014131,247458
2018-01-27,2,1,0,1,0,27,1,2,52,1015728,254726
2018-01-27,7,0,0,0,0,19,1,1,67,1009147,177423
2018-01-27,1,0,0,1,0,48,1,2,72,985661,180985
2018-01-27,1,0,0,1,0,47,1,2,72,985661,180985
2018-01-27,1,0,0,0,0,35,1,1,75,1020379,185007
2018-01-27,2,1,0,1,1,13,1,1,78,991330,187303
2018-01-27,2,1,0,1,1,14,1,1,78,991330,187303
2018-01-27,2,1,0,1,1,10,1,1,78,991330,187303
2018-01-27,1,1,0,1,1,20,1,1,79,996219,189571
2018-01-27,1,1,0,1,1,21,1,1,83,1006887,194466
2018-01-27,6,0,0,1,0,16,1,3,100,1033251,152427
2018-01-27,6,0,0,1,0,22,1,1,100,1033251,152427
2018-01-27,6,0,0,1,0,17,2,3,100,1033251,152427
2018-01-27,6,0,0,1,0,16,1,2,100,1033251,152427
2018-01-27,6,0,0,1,0,16,2,3,100,1033251,152427
2018-01-27,2,0,0,1,0,17,1,1,100,1035328,160816
2018-01-27,2,0,0,1,0,25,1,1,100,1035328,160816
2018-01-27,2,0,1,1,0,32,1,1,102,1033576,195024
2018-01-27,16,1,0,1,1,26,1,3,114,1007703,224480
2018-01-27,11,0,0,0,0,38,1,1,123,935687,143312
2018-01-28,5,1,0,1,1,35,1,1,1,981201,199162
2018-01-28,5,0,0,0,0,16,1,2,6,983882,206228
2018-01-28,5,1,0,0,0,17,1,2,6,983882,206228
2018-01-28,2,1,0,1,1,20,1,1,7,990140,201569
2018-01-28,2,0,0,1,0,13,1,1,7,990140,201569
2018-01-28,2,0,0,1,0,17,1,1,7,990140,201569
2018-01-28,2,0,0,1,0,13,1,1,7,990140,201569
2018-01-28,2,0,0,1,0,17,1,1,7,990140,201569
2018-01-28,5,1,0,0,1,35,1,1,20,990646,226318
2018-01-28,5,1,0,0,1,35,2,1,20,990646,226318
2018-01-28,1,0,0,1,0,49,1,2,30,999270,239969
2018-01-28,11,1,0,1,1,43,1,4,40,1009776,236758
2018-01-28,1,0,0,1,0,63,1,1,40,1006876,236351
2018-01-28,1,0,0,1,0,55,1,2,40,1006876,236351
2018-01-28,1,0,0,1,0,25,2,8,40,1006876,236351
2018-01-28,11,1,0,1,1,24,1,4,40,1006696,233124
2018-01-28,1,1,0,1,1,23,1,2,42,1010031,242187
2018-01-28,1,1,0,0,1,24,1,1,42,1009826,241702
2018-01-28,6,0,0,0,0,27,1,2,43,1024214,232841
2018-01-28,5,0,0,1,0,41,2,2,43,1024172,243361
2018-01-28,6,1,0,1,1,45,1,1,44,1005169,246662
2018-01-28,6,1,0,1,1,45,1,1,44,1005169,246662
2018-01-28,5,1,0,0,1,37,1,2,46,1010543,249235
2018-01-28,5,0,0,0,0,25,1,2,46,1010543,249235
2018-01-28,3,0,0,1,1,26,1,1,47,1026817,262300
2018-01-28,19,0,0,1,0,23,1,3,61,992402,160707
2018-01-28,7,0,0,0,0,0,1,1,63,1005428,160160
2018-01-28,7,0,0,0,0,0,1,1,63,1005428,160160
2018-01-28,6,0,0,1,0,0,1,3,70,995385,164140
2018-01-28,6,0,0,0,0,0,1,3,70,995385,164140
2018-01-28,6,0,0,0,0,0,1,3,70,995385,164140
2018-01-28,2,0,0,0,0,22,1,1,73,1006213,185923
2018-01-28,3,0,0,0,0,26,1,1,77,996682,185813
2018-01-28,3,0,0,0,0,35,1,1,77,996682,185813
2018-01-28,2,0,0,0,0,51,1,1,79,996546,187436
2018-01-28,2,0,0,1,0,20,1,1,81,1006834,187634
2018-01-28,8,1,0,1,0,19,1,1,88,991759,190138
2018-01-28,8,1,0,1,0,21,1,1,88,991759,190138
2018-01-28,8,0,0,1,0,39,1,1,102,1027922,190679
2018-01-28,9,0,0,1,0,19,1,2,109,1033819,224116
2018-01-28,15,1,0,1,1,33,1,1,114,1008443,219497
2018-01-28,15,1,0,1,1,18,1,1,114,1008443,219497
2018-01-28,15,1,0,1,1,28,1,1,114,1008443,219497
2018-01-28,15,1,0,1,1,25,1,1,114,1008443,219497
2018-01-28,9,0,0,0,0,34,1,1,121,939381,170128
2018-01-29,3,0,0,0,0,30,1,1,5,984103,201020
2018-01-29,3,0,0,0,0,27,1,1,5,984103,201020
2018-01-29,2,0,0,0,0,26,1,2,7,986426,199371
2018-01-29,2,0,0,0,0,27,1,2,7,986426,199371
2018-01-29,2,0,0,0,0,34,1,2,7,986426,199371
2018-01-29,2,0,0,0,0,30,1,2,7,986426,199371
2018-01-29,1,1,0,1,1,32,1,3,9,985733,203753
2018-01-29,12,0,0,0,0,14,1,1,18,987856,216838
2018-01-29,6,0,0,1,0,25,1,1,32,999433,236538
2018-01-29,11,1,0,0,1,46,1,4,33,1002775,247375
2018-01-29,6,1,0,1,1,37,1,2,43,1018323,243096
2018-01-29,1,1,1,1,1,31,1,2,43,1022058,242691
2018-01-29,2,0,0,1,1,15,1,1,43,1020864,239948
2018-01-29,6,1,0,1,1,26,1,1,61,997363,156100
2018-01-29,15,0,0,0,1,18,1,1,67,1004775,181141
2018-01-29,6,0,0,0,0,57,1,3,70,996513,165492
2018-01-29,11,0,0,1,1,28,1,1,70,999282,168813
2018-01-29,12,1,0,0,1,24,1,3,75,1019867,184908
2018-01-29,1,0,0,1,0,16,1,1,75,1019138,183715
2018-01-29,1,0,0,1,0,32,1,1,75,1018785,190202
2018-01-29,2,0,0,0,0,18,2,1,75,1017839,174416
2018-01-29,1,0,0,1,0,36,1,1,77,1001208,185316
2018-01-29,1,0,0,1,0,12,1,1,79,1000860,190817
2018-01-29,1,0,1,1,1,0,1,1,79,998985,188352
2018-01-29,1,0,0,1,1,19,1,1,94,999409,203366
2018-01-29,11,1,0,0,1,60,1,1,94,1001340,200668
2018-01-29,6,0,0,0,0,25,1,1,108,1001923,207024
2018-01-29,6,0,0,0,0,27,2,2,108,1001923,207024
2018-01-29,6,0,0,0,0,28,1,1,108,1001923,207024
2018-01-29,6,0,0,0,0,20,1,1,108,1001923,207024
2018-01-29,6,0,0,0,0,20,2,2,108,1001923,207024
2018-01-29,6,0,0,1,1,27,1,2,109,1032051,217053
2018-01-29,6,0,0,1,1,18,1,2,109,1032051,217053
2018-01-29,6,0,0,1,1,17,3,4,109,1037455,226019
2018-01-29,6,0,0,1,1,17,2,3,109,1037455,226019
2018-01-29,6,0,0,0,0,53,1,5,111,1058285,220353
2018-01-29,16,0,0,1,1,19,1,3,111,1045755,210852
2018-01-29,11,1,0,0,1,21,1,4,114,999614,214963
2018-01-29,5,0,1,1,1,31,1,3,115,1015101,213570
2018-01-29,6,0,0,1,0,16,1,3,122,951670,141249
2018-01-29,6,0,0,1,0,16,1,3,122,951670,141249
2018-01-29,6,0,0,1,0,16,1,3,122,951670,141249
2018-01-30,2,1,0,0,1,28,1,1,5,984022,200909
2018-01-30,16,1,0,1,1,40,1,2,5,986093,202347
2018-01-30,11,1,0,0,1,33,1,2,9,990789,201284
2018-01-30,1,1,0,1,1,28,1,3,13,986553,207131
2018-01-30,1,1,0,1,1,62,1,2,13,988886,207857
2018-01-30,1,1,0,1,1,60,1,1,14,990886,213048
2018-01-30,2,0,0,0,0,14,1,1,23,999957,226902
2018-01-30,2,0,0,0,0,15,2,1,23,999957,226902
2018-01-30,2,0,0,0,0,14,1,2,23,999957,226902
2018-01-30,2,0,0,0,0,16,1,2,23,999957,226902
2018-01-30,1,0,0,1,0,20,1,1,23,1001686,228487
2018-01-30,5,0,0,0,0,27,1,1,24,992707,229952
2018-01-30,5,0,0,0,0,25,2,1,24,992707,229952
2018-01-30,3,0,0,0,0,30,1,1,30,997237,237777
2018-01-30,2,0,0,1,0,29,1,1,40,1005427,237155
2018-01-30,11,1,0,1,1,32,1,4,40,1007056,237732
2018-01-30,1,0,0,1,1,18,1,1,40,1007197,238731
